CNT-Porto Mós CNT-Porto Mós 09111019.csv,,CNT-Porto Mós,1566714406,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 05:08:00  29/08/2019,2.39,82.11,60.48,7,63.86,39,19.17,-7.17,-28.89,2,36,32,31.22,2.17,70.94,-29.00,33.71,0,20.83,23.78,27.94,39,18.56,2,10.30,1,66.94,54.39,81.17,1,65.00,19.28,0.00,20.56,1,16,16,4124,4123,13.55,104204,0,52771,27999,16,0,-4.00,0,4123,1,0,0,0,0,36.15,2.94,2.39,65.00,0,24,-4.00,24,17.56,10.50,84.22,63.50,-7.22,1,35.52,27.17,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.72,0.00,17.72,36.60,2.89,10.00,20.00,1,14.11,20.00,10.00,1,14.89,3.00,0.00,17.11,36.70,0,0.00,20.00,1,2.20,30.20,10.60,-3.30,3.20,4.60,16.40,231.50,232.30,231.20,15.10,20.80,12.10
 05:10:00  29/08/2019,2.39,82.67,60.44,7,63.71,22,18.83,-6.00,-27.72,2,43,32,30.50,2.78,72.39,-29.00,33.71,0,20.50,23.78,27.94,22,18.56,2,19.90,1,70.50,54.39,81.17,1,65.00,18.78,0.00,20.56,1,19,19,4124,4123,14.11,104204,0,52772,27999,19,0,-4.00,0,4123,1,0,0,0,0,36.28,2.94,2.39,65.00,0,34,-4.00,29,15.33,9.17,83.83,63.46,-6.11,1,35.52,28.09,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.72,0.00,17.72,36.60,2.89,10.00,20.00,1,14.11,20.00,10.00,1,14.89,3.00,0.00,17.11,36.70,0,0.00,20.00,1,2.20,30.20,10.60,-3.30,3.20,4.60,16.40,231.50,232.30,231.20,15.10,20.80,12.10
 05:12:00  29/08/2019,2.39,81.28,60.44,7,65.07,30,20.61,-7.72,-30.11,2,40,50,33.33,3.17,69.78,-29.00,33.71,0,20.83,23.78,27.94,30,18.56,2,24.60,1,76.06,54.06,77.83,1,65.00,20.39,0.00,20.56,1,26,26,4124,4124,12.76,104206,0,52773,28000,26,0,-4.00,0,4124,1,0,0,0,0,35.97,2.94,2.39,65.00,0,44,-4.00,50,16.56,8.89,81.89,64.90,-7.39,1,35.52,26.72,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.00,0.00,17.72,36.60,2.50,10.00,20.00,1,14.72,20.00,10.00,1,14.89,2.39,0.00,17.11,36.20,0,0.00,20.00,1,3.70,30.20,14.40,-3.30,5.60,5.10,11.50,230.30,231.60,231.20,24.70,22.70,16.90
 05:14:00  29/08/2019,2.39,84.28,60.44,7,58.27,33,20.61,-7.72,-29.33,2,36,32,32.67,3.17,69.78,-29.00,33.71,0,21.39,23.78,27.94,33,18.56,2,22.30,1,77.56,54.06,74.78,1,65.00,20.72,0.00,20.56,1,36,39,4125,4124,13.32,104212,0,52776,28002,39,0,-4.00,0,4124,1,0,0,0,0,35.73,2.56,2.39,65.00,0,35,-4.00,29,13.56,5.44,85.89,58.06,-8.17,1,35.52,26.65,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.00,0.00,17.72,36.60,2.50,10.00,20.00,1,14.72,20.00,10.00,1,14.89,2.39,0.00,17.11,36.20,0,0.00,20.00,1,3.70,30.20,14.40,-3.30,5.60,5.10,11.50,230.30,231.60,231.20,24.70,22.70,16.90
 05:16:00  29/08/2019,2.39,80.50,60.44,7,58.08,38,21.28,-6.00,-28.61,2,38,32,31.94,3.17,72.56,-29.00,33.71,0,22.11,23.78,27.94,38,18.56,2,14.80,1,77.56,53.72,72.22,1,65.00,21.22,0.00,20.56,1,12,13,4125,4124,13.63,104216,0,52778,28003,13,0,-4.00,0,4124,1,0,0,0,0,34.93,1.83,2.39,65.00,0,49,-4.00,29,13.22,7.33,81.28,57.82,-5.94,1,35.52,28.11,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.40,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,17.72,35.50,1.72,10.00,20.00,1,15.28,20.00,10.00,1,14.89,1.72,0.00,17.11,35.50,0,0.00,20.00,1,3.70,30.20,14.40,-3.30,5.60,5.10,11.50,230.30,231.60,231.20,24.70,22.70,16.90
 05:18:00  29/08/2019,2.39,80.50,60.44,7,58.08,38,21.28,-6.00,-28.61,2,38,32,31.94,3.17,72.56,-29.00,33.71,0,22.11,23.78,27.94,38,18.56,2,14.80,1,77.56,53.72,72.22,1,65.00,21.22,0.00,20.56,1,12,13,4125,4124,13.63,104216,0,52778,28003,13,0,-4.00,0,4124,1,0,0,0,0,34.93,1.83,2.39,65.00,0,49,-4.00,29,13.22,7.33,81.28,57.82,-5.94,1,35.52,28.11,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.40,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,17.72,35.50,1.72,10.00,20.00,1,15.28,20.00,10.00,1,14.89,1.72,0.00,17.11,35.50,0,0.00,20.00,1,3.70,30.20,14.40,-3.30,5.60,5.10,11.50,230.30,231.60,231.20,24.70,22.70,16.90
 05:20:00  29/08/2019,2.39,80.06,60.50,7,59.46,51,21.89,-9.56,-28.61,2,40,32,31.50,3.17,70.00,-29.00,33.71,0,22.44,24.17,27.94,51,18.56,2,6.80,1,75.39,53.72,67.44,1,65.00,21.94,0.00,20.56,1,11,13,4125,4124,13.71,104217,0,52778,28003,13,0,-4.00,0,4124,1,0,0,0,0,34.89,1.83,2.39,65.00,0,28,-4.00,28,16.17,6.67,81.28,59.16,-9.61,1,35.52,25.33,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.40,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.78,0.00,17.72,35.50,1.72,10.00,20.00,1,15.28,20.00,10.00,1,14.89,1.72,0.00,17.11,35.50,0,0.00,20.00,1,3.70,30.20,14.40,-3.30,5.60,5.10,11.50,230.30,231.60,231.20,24.70,22.70,16.90
 05:22:00  29/08/2019,2.39,80.83,60.50,7,63.06,51,21.28,-8.67,-28.61,2,42,32,31.50,2.89,67.94,-29.00,33.71,0,22.44,24.17,27.94,51,18.56,2,3.40,1,73.78,53.33,63.56,1,65.00,21.33,0.00,20.56,1,11,10,4125,4124,13.71,104218,0,52779,28003,10,0,-4.00,0,4124,1,0,0,0,0,35.18,1.83,2.39,65.00,0,26,-4.00,26,16.72,8.06,82.50,62.73,-8.72,1,35.52,25.98,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.40,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.50,0.00,17.72,35.50,2.00,10.00,20.00,1,15.00,20.00,10.00,1,14.89,2.00,0.00,17.11,35.50,0,0.00,20.00,1,3.70,30.20,13.60,-3.30,5.60,4.40,14.40,230.30,232.20,231.70,25.40,19.60,15.30
 05:24:00  29/08/2019,2.39,81.78,60.50,7,63.79,44,20.17,-7.78,-27.83,2,46,32,30.83,2.89,67.67,-29.00,33.71,0,21.17,24.17,27.94,44,18.56,2,10.60,1,72.72,53.33,69.33,1,65.00,20.28,0.00,20.56,1,17,16,4125,4124,13.99,104219,0,52779,28004,16,0,-4.00,0,4124,1,0,0,0,0,36.06,2.89,2.39,65.00,0,27,-4.00,27,16.17,8.06,84.22,63.46,-7.89,1,35.52,26.68,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.78,0.00,17.72,36.60,2.78,10.00,20.00,1,14.22,20.00,10.00,1,14.89,2.89,0.00,17.11,36.60,0,0.00,20.00,1,3.70,30.20,13.60,-3.30,5.60,4.40,14.40,230.30,232.20,231.70,25.40,19.60,15.30
 05:26:00  29/08/2019,2.39,82.22,60.50,7,62.92,28,19.33,-6.00,-29.28,2,44,50,32.44,3.17,67.67,-29.00,33.71,0,20.78,23.89,27.94,28,18.56,2,19.00,1,72.72,52.94,79.61,1,65.00,19.33,0.00,20.56,1,18,19,4125,4124,13.14,104219,0,52780,28004,19,0,-4.00,0,4124,1,0,0,0,0,36.19,2.89,2.39,65.00,0,37,-4.00,29,14.50,8.56,84.22,62.63,-6.11,1,35.52,28.12,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.78,0.00,17.72,36.60,2.78,10.00,20.00,1,14.22,20.00,10.00,1,14.89,2.89,0.00,17.11,36.60,0,0.00,20.00,1,3.70,30.20,13.60,-3.30,5.60,4.40,14.40,230.30,232.20,231.70,25.40,19.60,15.30
 05:28:00  29/08/2019,2.39,82.22,60.50,7,62.92,28,19.33,-6.00,-29.28,2,44,50,32.44,3.17,67.67,-29.00,33.71,0,20.78,23.89,27.94,28,18.56,2,19.00,1,72.72,52.94,79.61,1,65.00,19.33,0.00,20.56,1,18,19,4125,4124,13.14,104219,0,52780,28004,19,0,-4.00,0,4124,1,0,0,0,0,36.19,2.89,2.39,65.00,0,37,-4.00,29,14.50,8.56,84.22,62.63,-6.11,1,35.52,28.12,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.78,0.00,17.72,36.60,2.78,10.00,20.00,1,14.22,20.00,10.00,1,14.89,2.89,0.00,17.11,36.60,0,0.00,20.00,1,3.70,30.20,13.60,-3.30,5.60,4.40,14.40,230.30,232.20,231.70,25.40,19.60,15.30
 05:30:00  29/08/2019,2.39,80.22,60.50,7,66.43,32,20.44,-8.44,-29.61,2,35,32,33.00,3.44,69.11,-29.00,33.71,0,21.22,23.89,27.94,32,18.56,2,20.90,1,72.33,52.94,80.89,1,65.00,20.33,0.00,20.56,1,32,29,4125,4125,13.21,104222,0,52781,28005,29,0,-4.00,0,4125,1,0,0,0,0,35.56,2.89,2.39,65.00,0,42,-4.00,50,15.83,7.28,81.39,66.12,-8.17,1,35.52,26.18,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.39,0.00,17.72,36.00,2.22,10.00,20.00,1,15.00,20.00,10.00,1,14.89,2.22,0.00,17.11,36.00,0,0.00,20.00,1,3.70,30.20,13.60,-3.30,5.60,4.40,14.40,230.30,232.20,231.70,25.40,19.60,15.30
 05:32:00  29/08/2019,2.39,83.11,60.50,7,58.12,31,20.44,-7.78,-29.00,2,36,32,32.56,3.44,69.50,-29.00,33.71,0,21.22,23.89,27.94,31,18.56,2,22.60,1,71.39,52.61,82.44,1,65.00,20.33,0.00,20.56,1,31,32,4126,4125,13.46,104228,0,52785,28007,32,0,-4.00,0,4125,1,0,0,0,0,35.73,2.61,2.39,65.00,0,35,-4.00,29,13.28,5.44,85.78,57.88,-8.17,1,35.52,26.69,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.44,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.00,0.00,17.72,36.00,2.50,10.00,20.00,1,14.61,20.00,10.00,1,14.89,2.50,0.00,17.11,36.00,0,0.00,20.00,1,3.10,30.20,13.60,-3.30,5.60,4.40,14.40,231.00,232.20,231.70,26.10,21.30,14.30
 05:34:00  29/08/2019,2.39,79.22,60.53,7,58.17,39,21.28,-7.28,-29.44,2,34,32,32.89,3.44,70.83,-29.00,33.71,0,22.33,23.89,27.94,39,18.56,2,12.30,1,70.11,52.61,81.89,1,65.00,21.22,0.00,20.56,1,8,10,4126,4125,13.16,104232,0,52787,28008,10,0,-4.00,0,4125,1,0,0,0,0,34.73,1.61,2.39,65.00,0,40,-4.00,29,14.22,7.11,80.67,57.94,-7.17,1,35.52,27.05,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,16.00,0.00,17.72,35.30,1.50,10.00,20.00,1,15.50,20.00,10.00,1,14.89,1.50,0.00,17.11,35.30,0,0.00,20.00,1,3.10,30.20,13.60,-3.30,5.60,4.40,14.40,231.00,232.20,231.70,26.10,21.30,14.30
 05:36:00  29/08/2019,2.39,77.61,60.53,7,61.54,48,21.78,-10.56,-30.33,2,27,27,33.33,3.00,71.22,-29.00,33.71,0,22.83,24.22,27.94,48,18.56,2,0.40,1,68.61,52.28,79.72,1,65.00,21.72,0.00,20.56,1,6,6,4126,4125,12.82,104232,0,52787,28008,6,0,-4.00,0,4125,1,0,0,0,0,34.63,1.61,2.39,65.00,0,24,-4.00,24,17.17,6.67,78.28,61.22,-10.44,1,35.52,24.56,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,16.00,0.00,17.72,35.30,1.50,10.00,20.00,1,15.50,20.00,10.00,1,14.89,1.50,0.00,17.11,35.30,0,0.00,20.00,1,3.10,30.20,13.60,-3.30,5.60,4.40,14.40,231.00,232.20,231.70,26.10,21.30,14.30
 05:38:00  29/08/2019,2.39,77.61,60.53,7,61.54,48,21.78,-10.56,-30.33,2,27,27,33.33,3.00,71.22,-29.00,33.71,0,22.83,24.22,27.94,48,18.56,2,0.40,1,68.61,52.28,79.72,1,65.00,21.72,0.00,20.56,1,6,6,4126,4125,12.82,104232,0,52787,28008,6,0,-4.00,0,4125,1,0,0,0,0,34.63,1.61,2.39,65.00,0,24,-4.00,24,17.17,6.67,78.28,61.22,-10.44,1,35.52,24.56,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,16.00,0.00,17.72,35.30,1.50,10.00,20.00,1,15.50,20.00,10.00,1,14.89,1.50,0.00,17.11,35.30,0,0.00,20.00,1,3.10,30.20,13.60,-3.30,5.60,4.40,14.40,231.00,232.20,231.70,26.10,21.30,14.30
 05:40:00  29/08/2019,2.39,79.22,60.53,7,63.46,52,21.50,-8.56,-29.44,2,27,27,32.33,3.00,69.06,-29.00,33.71,0,22.39,24.22,27.94,52,18.56,2,0.40,1,67.39,52.28,79.00,1,65.00,21.72,0.00,20.56,1,6,6,4126,4125,13.28,104232,0,52787,28008,6,0,-4.00,0,4125,1,0,0,0,0,35.08,1.89,2.39,65.00,0,19,-4.00,19,16.56,8.00,81.39,63.01,-8.67,1,35.52,26.08,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,15.72,0.00,17.72,35.30,1.78,10.00,20.00,1,15.11,20.00,10.00,1,14.89,1.89,0.00,17.11,35.30,0,0.00,20.00,1,3.10,30.20,13.60,-3.30,5.60,4.40,14.40,231.00,232.20,231.70,26.10,21.30,14.30
 05:42:00  29/08/2019,2.39,80.83,60.50,7,64.59,43,20.06,-6.83,-28.61,2,29,29,31.67,3.00,69.06,-29.00,33.71,0,20.83,23.83,27.94,43,18.56,2,9.60,1,66.61,51.94,79.33,1,65.00,20.22,0.00,20.56,1,18,16,4126,4125,13.61,104234,0,52787,28009,16,0,-4.00,0,4125,1,0,0,0,0,36.22,3.00,2.39,65.00,0,24,-4.00,24,15.94,9.06,82.94,64.25,-6.94,1,35.52,27.44,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.61,0.00,17.72,36.80,3.00,10.00,20.00,1,14.11,20.00,10.00,1,14.89,3.00,0.00,17.11,36.80,0,0.00,20.00,1,6.10,30.20,13.60,-3.30,3.50,4.40,13.60,231.90,231.40,231.70,16.00,18.10,26.80
 05:44:00  29/08/2019,2.39,81.67,60.50,7,63.63,22,19.00,-5.28,-28.61,2,30,30,31.94,3.33,70.72,-29.00,33.71,0,20.22,23.50,27.94,22,18.56,2,21.70,1,66.61,51.94,79.67,1,65.00,18.94,0.00,20.56,1,20,19,4126,4125,13.61,104234,0,52788,28009,19,0,-4.00,0,4125,1,0,0,0,0,36.39,3.28,2.39,65.00,0,41,-4.00,29,14.22,9.06,82.94,63.35,-5.39,1,35.52,28.69,-0.61,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-3.28,30.39,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,14.61,0.00,17.72,36.80,3.00,10.00,20.00,1,14.11,20.00,10.00,1,14.89,3.00,0.00,17.11,36.80,0,0.00,20.00,1,6.10,30.20,13.60,-3.30,3.50,4.40,13.60,231.90,231.40,231.70,16.00,18.10,26.80
