CNT-Porto Mós CNT-Porto Mós 08291846.csv,,CNT-Porto Mós,1566462281,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 16:14:00  22/08/2019,5.33,83.11,97.21,7,98.03,100,35.22,-9.61,-29.44,2,19,19,32.94,3.61,74.11,-29.00,32.56,43,11.94,13.78,39.17,100,37.00,9,0.00,0,68.67,65.44,73.44,1,65.00,35.22,32.20,38.56,1,0,0,3837,3836,13.28,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,1,0,0,34.67,1.50,2.39,65.00,0,39,-8.00,50,14.56,5.11,111.67,98.54,-9.44,1,35.52,25.29,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,24.50,25.28,17.80,27.22,35.00,1.61,9.50,18.61,12,12.39,3.89,1.90,12,13.28,2.28,47.80,15.00,36.10,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,18.00,227.50,229.20,229.00,35.90,22.30,20.20
 16:16:00  22/08/2019,5.33,82.78,97.11,7,96.30,100,34.89,-6.78,-27.06,3,31,31,30.44,3.61,70.33,-29.00,32.56,43,13.28,14.56,40.06,100,36.50,9,0.00,0,68.22,65.44,73.44,1,65.00,34.89,23.10,38.56,1,0,0,3837,3836,14.39,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,1,0,0,34.59,1.50,2.39,65.00,0,38,-8.00,29,12.11,5.11,113.50,96.62,-7.06,1,35.52,27.48,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,23.89,24.72,19.70,26.28,35.00,1.61,9.50,18.61,12,15.11,4.39,1.90,12,14.50,2.28,49.10,17.61,36.10,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,18.00,227.50,229.20,229.00,35.90,22.30,20.20
 16:18:00  22/08/2019,5.33,82.44,97.03,7,97.97,100,35.22,-7.94,-27.06,2,46,50,30.11,3.11,70.33,-29.00,32.56,43,11.78,14.00,40.72,100,36.83,9,0.00,0,68.22,65.44,73.06,1,65.00,35.28,33.20,38.56,1,0,0,3837,3836,14.05,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,1,0,0,35.27,2.06,2.39,65.00,0,44,-8.00,50,12.11,3.94,112.11,98.65,-7.94,1,35.52,26.54,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,23.22,24.00,18.50,26.28,36.00,2.22,9.00,18.11,12,14.50,4.78,2.40,12,14.50,3.00,47.10,17.61,36.80,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,18.00,227.50,229.20,229.00,35.90,22.30,20.20
 16:20:00  22/08/2019,5.33,82.44,97.03,7,97.97,100,35.22,-7.94,-27.06,2,46,50,30.11,3.11,70.33,-29.00,32.56,43,11.78,14.00,40.72,100,36.83,9,0.00,0,68.22,65.44,73.06,1,65.00,35.28,33.20,38.56,1,0,0,3837,3836,14.05,98852,0,50011,26570,0,0,-8.00,37,3836,1,0,1,0,0,35.27,2.06,2.39,65.00,0,44,-8.00,50,12.11,3.94,112.11,98.65,-7.94,1,35.52,26.54,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,23.22,24.00,18.50,26.28,36.00,2.22,9.00,18.11,12,14.50,4.78,2.40,12,14.50,3.00,47.10,17.61,36.80,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,18.00,227.50,229.20,229.00,35.90,22.30,20.20
 16:22:00  22/08/2019,5.33,83.33,97.15,7,97.36,100,35.22,-7.94,-29.06,2,43,50,32.11,3.11,68.22,-29.00,32.56,43,13.17,15.67,41.06,100,36.83,9,0.00,0,67.78,65.44,72.72,1,65.00,35.28,33.20,38.56,1,0,0,3837,3836,13.25,98852,0,50011,26570,0,0,-8.00,38,3836,1,0,1,0,0,35.63,2.44,2.39,65.00,0,43,-8.00,50,11.11,3.11,113.44,98.04,-7.94,1,35.52,26.46,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.78,23.61,19.10,26.28,36.00,2.61,9.00,17.78,12,14.50,4.28,2.40,12,13.39,3.50,48.30,18.22,36.80,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,21.70,21.20
 16:24:00  22/08/2019,5.33,83.72,97.20,7,97.01,100,35.22,-8.89,-30.94,1,17,17,34.33,3.44,71.83,-29.00,32.56,43,13.17,15.94,41.50,100,36.83,9,0.00,0,67.78,65.44,73.00,1,65.00,35.28,31.60,38.56,1,0,0,3837,3836,12.58,98852,0,50011,26570,0,0,-8.00,40,3836,1,0,1,0,0,36.00,2.89,2.39,65.00,0,39,-8.00,50,11.72,3.11,113.44,97.67,-8.83,1,35.52,25.81,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.78,23.22,18.50,26.28,36.70,3.00,9.00,17.78,12,12.39,3.39,1.70,12,12.11,3.50,47.70,16.22,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,21.70,21.20
 16:26:00  22/08/2019,5.33,83.72,97.07,7,97.37,100,35.22,-9.78,-27.50,3,25,25,31.44,4.00,71.06,-29.00,32.56,43,12.89,15.94,42.22,100,36.83,9,0.00,0,67.44,65.44,73.00,1,65.00,35.28,33.10,38.56,1,0,0,3837,3836,14.41,98852,0,50011,26570,0,0,-8.00,42,3836,1,0,1,0,0,36.14,2.89,2.39,65.00,0,30,-8.00,50,11.72,1.89,113.00,98.08,-9.78,1,35.52,25.14,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.28,23.22,19.10,26.28,36.70,3.00,9.00,17.28,12,10.61,2.28,1.10,12,11.00,4.00,47.70,14.72,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,21.70,21.20
 16:28:00  22/08/2019,5.33,83.17,97.12,7,96.63,100,35.22,-5.67,-27.17,3,38,32,31.44,4.00,69.50,-29.00,32.56,43,11.89,14.33,42.22,100,36.83,9,0.00,0,67.44,65.44,72.67,1,65.00,35.28,23.00,38.56,1,0,0,3837,3836,14.32,98852,0,50011,26570,0,0,-8.00,43,3836,1,0,1,0,0,35.78,2.61,2.39,65.00,0,46,-8.00,29,10.61,5.06,110.94,96.99,-5.72,1,35.52,28.39,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.00,23.22,22.20,26.28,36.70,3.00,8.50,17.00,12,9.72,1.28,0.60,12,10.00,3.72,49.60,13.50,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,21.70,21.20
 16:30:00  22/08/2019,5.33,83.17,97.12,7,96.63,100,35.22,-5.67,-27.17,3,38,32,31.44,4.00,69.50,-29.00,32.56,43,11.89,14.33,42.17,100,36.83,9,0.00,0,67.44,65.44,72.67,1,65.00,35.28,23.00,38.56,1,0,0,3837,3836,14.32,98852,0,50011,26570,0,0,-8.00,43,3836,1,0,1,0,0,35.78,2.61,2.39,65.00,0,46,-8.00,29,10.61,5.06,110.94,96.99,-5.72,1,35.52,28.39,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,22.00,23.22,22.20,26.28,36.70,3.00,8.50,17.00,12,9.72,1.28,0.60,12,10.00,3.72,49.60,13.50,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,21.70,21.20
 16:32:00  22/08/2019,5.33,83.17,96.93,7,97.36,100,34.78,-9.00,-27.56,2,45,32,31.44,4.00,70.00,-29.00,32.56,46,11.56,14.78,42.17,100,36.44,9,0.00,0,67.44,65.44,72.67,1,65.00,34.83,31.60,38.56,1,0,0,3837,3836,14.12,98852,0,50011,26570,0,0,-8.00,46,3836,1,0,1,0,0,36.28,3.11,2.39,65.00,0,40,-8.00,50,12.22,3.11,110.61,98.11,-8.89,1,35.52,25.74,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,21.61,22.61,22.20,26.28,36.70,3.39,8.50,16.61,12,9.72,0.50,0.60,12,9.11,4.22,48.80,13.89,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,22.20,21.20
 16:34:00  22/08/2019,5.33,83.17,96.69,7,96.64,100,34.78,-9.61,-29.11,2,45,50,33.11,4.00,67.28,-29.00,32.56,47,12.17,15.06,41.50,100,36.44,9,0.00,0,67.44,65.44,72.17,1,65.00,34.83,31.60,38.56,1,0,0,3837,3836,13.38,98852,0,50011,26570,0,0,-8.00,47,3836,1,0,1,0,0,36.00,3.11,2.39,65.00,0,32,-8.00,50,10.94,1.44,111.78,97.39,-9.56,1,35.52,25.29,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,21.22,22.22,24.70,25.39,36.70,3.11,8.50,16.22,12,9.72,0.22,0.10,12,8.78,3.89,49.50,13.50,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,22.20,21.20
 16:36:00  22/08/2019,5.33,83.17,96.46,7,96.10,100,34.78,-6.22,-30.56,1,38,50,34.33,3.72,69.33,-29.00,32.56,46,11.22,13.39,40.00,100,36.44,9,0.00,0,67.44,65.44,71.89,1,65.00,34.83,23.00,38.56,1,0,0,3837,3836,12.59,98852,0,50011,26570,0,0,-8.00,46,3836,1,0,1,0,0,35.51,2.39,2.39,65.00,0,41,-8.00,29,11.94,5.89,110.00,96.57,-6.33,1,35.52,27.93,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,20.78,22.22,29.10,25.39,36.70,2.72,7.90,15.78,12,7.89,0.22,0.10,12,8.50,3.50,50.70,11.50,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,22.20,21.20
 16:38:00  22/08/2019,5.33,83.17,96.30,7,96.97,100,34.78,-8.61,-28.83,2,40,50,32.50,3.72,75.00,-29.00,32.56,49,10.28,13.39,45.11,100,36.44,9,0.00,0,67.44,65.44,71.89,1,65.00,34.83,31.50,38.56,1,0,0,3837,3836,13.59,98852,0,50011,26570,0,0,-8.00,49,3836,1,0,1,0,0,36.08,2.94,2.39,65.00,0,42,-8.00,50,14.17,5.56,109.11,97.80,-8.50,1,35.52,26.05,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,20.50,21.61,29.10,25.00,36.70,3.28,7.90,15.50,12,8.78,0.22,0.10,12,8.50,3.89,48.10,12.78,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,22.20,21.20
 16:40:00  22/08/2019,5.33,83.17,96.18,7,96.31,100,34.78,-9.39,-27.89,2,44,50,31.78,3.72,73.44,-29.00,32.56,49,11.28,14.50,42.56,100,36.44,9,0.00,0,67.44,65.44,71.22,1,65.00,34.83,31.50,38.56,1,0,0,3837,3836,14.03,98852,0,50011,26570,0,0,-8.00,52,3836,1,0,1,0,0,36.29,2.94,2.39,65.00,0,35,-8.00,50,15.83,6.61,110.39,97.25,-9.39,1,35.52,25.47,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,20.22,21.61,29.80,25.00,37.20,3.28,7.90,15.22,12,9.22,0.22,0.10,12,8.50,4.22,49.30,13.50,37.50,1,0.00,20.00,2,4.50,30.20,17.10,-6.00,8.00,4.80,17.10,227.50,229.20,229.00,37.10,22.20,21.20
 16:42:00  22/08/2019,5.33,83.17,96.18,7,96.31,100,34.78,-9.39,-27.89,2,44,50,31.78,3.72,73.44,-29.00,32.56,49,11.28,14.50,42.56,100,36.44,9,0.00,0,67.44,65.44,71.22,1,65.00,34.83,31.50,38.56,1,0,0,3837,3836,14.03,98852,0,50011,26570,0,0,-8.00,52,3836,1,0,1,0,0,36.29,2.94,2.39,65.00,0,35,-8.00,50,15.83,6.61,110.39,97.25,-9.39,1,35.52,25.47,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,20.22,21.61,29.80,25.00,37.20,3.28,7.90,15.22,12,9.22,0.22,0.10,12,8.50,4.22,49.30,13.50,37.50,1,0.00,20.00,2,4.50,30.20,20.00,-6.00,8.00,7.60,17.10,227.50,229.20,228.20,35.70,34.20,21.20
 16:44:00  22/08/2019,5.33,83.17,95.90,7,94.67,100,34.17,-7.83,-29.44,2,43,50,33.39,3.72,70.44,-29.00,32.56,49,11.28,14.50,42.56,100,35.89,9,0.00,0,68.06,65.44,69.89,1,65.00,34.22,24.40,38.22,1,0,0,3837,3836,13.33,98852,0,50011,26570,0,0,-8.00,54,3836,1,0,1,0,0,36.18,2.94,2.39,65.00,0,33,-8.00,29,15.83,7.28,110.39,95.20,-8.44,1,35.52,26.62,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,20.22,21.61,32.30,25.00,37.20,3.28,7.90,15.22,12,8.39,0.22,0.10,12,8.11,4.22,49.30,12.50,37.50,1,0.00,20.00,2,4.50,30.20,20.00,-6.00,8.00,7.60,17.10,227.50,229.20,228.20,35.70,34.20,21.20
 16:46:00  22/08/2019,5.33,83.17,95.62,7,96.78,100,34.17,-7.06,-28.50,2,47,50,32.44,3.72,72.50,-29.00,32.56,49,9.44,12.83,38.78,100,35.89,9,0.00,0,69.28,65.44,67.33,1,65.00,34.22,32.00,38.22,1,0,0,3837,3836,13.69,98852,0,50011,26570,0,0,-8.00,56,3836,1,0,1,0,0,36.44,3.22,2.39,65.00,0,46,-8.00,50,15.06,7.56,107.44,97.78,-6.94,1,35.52,27.26,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,19.72,20.61,33.60,24.50,37.20,3.78,7.30,14.72,12,7.00,0.22,0.10,12,7.78,4.22,47.30,11.28,38.00,1,0.00,20.00,2,4.50,30.20,20.00,-6.00,8.00,7.60,17.10,227.50,229.20,228.20,35.70,34.20,21.20
 16:48:00  22/08/2019,5.33,82.78,95.42,7,95.83,100,34.17,-7.06,-27.44,3,54,54,31.61,4.17,72.50,-29.00,32.56,49,10.61,14.33,38.39,100,35.89,9,0.00,0,70.28,65.44,60.50,1,65.00,34.22,33.00,38.22,1,0,0,3837,3836,14.20,98852,0,50011,26570,0,0,-8.00,57,3836,1,0,1,0,0,36.84,3.67,2.39,65.00,0,48,-8.00,50,11.11,3.94,107.94,96.88,-6.94,1,35.52,27.22,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,19.72,20.22,33.60,24.50,37.90,4.22,7.30,14.72,12,7.72,0.22,0.10,12,7.39,4.61,47.30,12.39,38.00,1,0.00,20.00,2,4.50,30.20,20.00,-6.00,8.00,7.60,17.10,227.50,229.20,228.20,35.70,34.20,21.20
 16:50:00  22/08/2019,5.33,80.83,95.29,7,95.37,100,34.17,-7.56,-28.17,2,57,57,32.56,4.17,71.72,-29.00,32.56,59,11.39,14.83,36.06,100,35.89,9,0.00,0,67.61,65.44,57.39,1,65.00,34.22,34.10,37.94,1,0,0,3837,3836,13.76,98852,0,50011,26570,0,0,-8.00,59,3836,1,0,1,0,0,36.54,3.67,2.39,65.00,0,50,-8.00,50,9.72,2.06,107.11,96.80,-7.50,1,35.52,26.85,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-1.11,32.47,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,1,0.00,19.39,20.22,35.30,24.50,37.90,3.89,7.30,14.39,12,7.11,0.22,0.10,12,7.39,4.61,48.80,11.61,38.00,1,0.00,20.00,2,4.50,30.20,20.00,-6.00,8.00,7.60,17.10,227.50,229.20,228.20,35.70,34.20,21.20
