CNT-Porto Mós CNT-Porto Mós 07181621.csv,,CNT-Porto Mós,1562857713,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 05:05:00  17/07/2019,5.33,59.67,60.09,7,61.16,47,21.22,-4.17,-29.22,2,43,50,31.89,2.33,77.17,-29.00,33.71,6,14.67,15.50,29.44,47,18.44,9,0.00,1,58.17,24.00,53.89,1,65.00,21.17,0.00,20.44,1,13,13,3338,3337,13.23,88289,0,44613,23798,13,0,-4.00,0,3337,1,0,0,0,0,34.08,0.89,2.39,65.00,0,19,-4.00,19,8.00,4.22,59.39,60.88,-4.17,1,35.52,29.60,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.20,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,10.70,-3.30,3.20,4.60,15.20,232.40,233.40,233.00,15.00,20.40,12.80
 05:07:00  17/07/2019,5.33,63.17,60.04,7,63.18,42,20.00,-4.56,-29.22,2,41,50,31.33,1.89,78.28,-29.00,33.71,6,14.17,15.50,29.44,42,18.44,9,0.00,1,57.50,24.00,51.28,1,65.00,20.11,0.00,20.44,1,18,16,3338,3337,13.30,88290,0,44613,23798,16,0,-4.00,0,3337,1,0,0,0,0,34.48,1.22,2.39,65.00,0,16,-4.00,16,8.00,3.17,63.89,62.88,-4.61,1,35.52,29.27,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.17,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,10.70,-3.30,3.20,4.60,15.20,232.40,233.40,233.00,15.00,20.40,12.80
 05:09:00  17/07/2019,5.33,64.28,60.04,7,62.81,32,19.22,-4.56,-29.22,2,42,50,31.06,1.89,78.28,-29.00,33.71,6,14.17,15.50,29.44,32,18.44,9,0.00,1,57.50,24.00,50.67,1,65.00,19.28,0.00,20.44,1,19,19,3338,3337,13.42,88290,0,44614,23798,19,0,-4.00,0,3337,1,0,0,0,0,34.80,1.56,2.39,65.00,0,16,-4.00,16,8.00,3.56,65.33,62.52,-4.61,1,35.52,29.32,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.17,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,10.70,-3.30,3.20,4.60,15.20,232.40,233.40,233.00,15.00,20.40,12.80
 05:11:00  17/07/2019,5.33,64.28,60.01,7,61.30,25,19.22,-4.17,-28.89,2,42,50,31.06,1.89,78.00,-29.00,33.71,6,13.50,15.50,29.44,25,18.44,9,0.00,1,57.11,24.28,51.06,1,65.00,19.00,0.00,20.44,1,19,19,3338,3337,13.42,88290,0,44614,23798,19,0,-4.00,1,3337,1,0,0,0,0,35.39,2.22,2.39,65.00,0,16,-4.00,16,8.78,4.67,65.61,61.03,-4.22,1,35.52,29.64,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.20,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,14.30,-3.30,5.60,5.20,12.30,232.40,233.40,233.00,25.10,23.00,15.80
 05:13:00  17/07/2019,5.33,63.33,60.01,7,60.22,32,20.56,-3.67,-29.94,2,39,50,32.33,2.39,78.00,-29.00,33.71,6,13.11,15.50,29.44,32,18.44,9,0.00,1,56.83,24.28,53.78,1,65.00,20.44,0.00,20.44,1,19,19,3338,3337,12.90,88290,0,44614,23798,19,0,-4.00,2,3337,1,0,0,0,0,35.60,2.22,2.39,65.00,0,18,-4.00,18,8.78,5.11,64.06,59.99,-3.67,1,35.52,30.06,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.27,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,14.30,-3.30,5.60,5.20,12.30,232.40,233.40,233.00,25.10,23.00,15.80
 05:15:00  17/07/2019,5.33,62.78,60.01,7,60.13,36,20.83,-3.67,-30.83,1,32,50,33.33,2.39,78.72,-29.00,33.71,6,13.11,15.50,29.44,36,18.44,9,0.00,1,56.83,24.28,54.06,1,65.00,20.83,0.00,20.44,1,19,19,3338,3337,12.50,88290,0,44614,23798,19,0,-4.00,2,3337,1,0,0,0,0,35.60,2.50,2.39,65.00,0,19,-4.00,19,8.28,4.78,63.17,59.89,-3.67,1,35.52,30.23,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.31,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,14.30,-3.30,5.60,5.20,12.30,232.40,233.40,233.00,25.10,23.00,15.80
 05:17:00  17/07/2019,5.33,62.39,60.01,7,60.80,38,20.83,-3.67,-28.61,2,38,32,31.39,2.78,81.11,-29.00,33.71,6,13.11,15.50,29.44,38,18.44,9,0.00,1,56.83,24.56,54.33,1,65.00,20.83,0.00,20.44,1,19,19,3338,3337,13.69,88290,0,44614,23798,19,0,-4.00,2,3337,1,0,0,0,0,35.60,2.50,2.39,65.00,0,20,-4.00,20,6.94,3.28,62.50,60.57,-3.67,1,35.52,30.23,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.31,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,14.30,-3.30,5.60,5.20,12.30,232.40,233.40,233.00,25.10,23.00,15.80
 05:19:00  17/07/2019,5.33,62.39,60.01,7,62.56,36,20.33,-3.67,-27.11,3,49,32,30.17,3.11,81.56,-29.00,33.71,6,13.11,15.78,29.44,36,18.44,9,0.00,1,56.83,24.56,55.72,1,65.00,20.39,0.00,20.44,1,19,19,3338,3337,14.39,88290,0,44614,23798,19,0,-4.00,4,3337,1,0,0,0,0,35.94,2.50,2.39,65.00,0,22,-4.00,22,5.28,1.72,62.50,62.33,-3.67,1,35.52,30.14,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.37,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.39,20.00,10.00,1,15.11,0.78,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,14.30,-3.30,5.60,5.20,12.30,232.40,233.40,233.00,25.10,23.00,15.80
 05:21:00  17/07/2019,5.33,63.28,60.01,7,63.80,34,20.33,-3.67,-30.00,2,41,50,33.06,3.11,78.83,-29.00,33.71,6,12.61,15.78,29.44,34,18.44,9,0.00,1,56.83,24.56,56.50,1,65.00,20.11,0.00,20.44,1,23,23,3338,3337,12.90,88291,0,44614,23798,23,0,-4.00,6,3337,1,0,0,0,0,36.23,3.06,2.39,65.00,0,22,-4.00,22,5.28,1.72,63.22,63.56,-3.67,1,35.52,30.07,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.41,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,0.78,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,13.20,-3.30,5.60,3.80,14.30,231.60,233.40,233.00,25.60,17.30,15.80
 05:23:00  17/07/2019,5.33,63.61,60.01,7,60.05,28,19.56,-3.67,-31.00,1,33,50,34.11,3.11,78.17,-29.00,33.71,10,11.61,15.28,29.44,28,18.44,9,0.00,1,56.56,24.56,57.72,1,65.00,19.67,0.00,20.44,1,23,26,3338,3337,12.41,88291,0,44614,23798,26,0,-4.00,10,3338,1,0,0,0,0,36.88,3.78,2.39,65.00,0,23,-4.00,23,4.83,1.17,63.89,60.06,-3.67,1,35.52,30.12,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,0.83,34.41,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,13.20,-3.30,5.60,3.80,14.30,231.60,233.40,233.00,25.60,17.30,15.80
 05:25:00  17/07/2019,5.33,61.22,60.01,7,59.92,45,21.44,-4.44,-27.94,2,41,32,31.50,3.56,81.28,-29.00,33.71,7,12.06,14.28,29.44,45,18.44,9,0.00,1,55.89,25.00,59.56,1,65.00,21.44,0.00,20.44,1,22,23,3338,3337,13.96,88292,0,44615,23799,23,0,-4.00,7,3338,1,0,0,0,0,35.31,2.17,2.39,65.00,0,20,-4.00,20,3.33,-1.17,61.33,59.72,-4.44,1,35.52,29.37,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.48,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,13.20,-3.30,5.60,3.80,14.30,231.60,233.40,233.00,25.60,17.30,15.80
 05:27:00  17/07/2019,5.33,60.61,60.01,7,59.27,44,21.00,-4.44,-27.44,3,47,32,30.83,3.56,80.06,-29.00,33.71,6,12.83,14.78,29.44,44,18.44,9,0.00,1,55.61,25.00,59.56,1,65.00,21.06,0.00,20.44,1,18,19,3338,3337,14.23,88292,0,44615,23799,19,0,-4.00,5,3338,1,0,0,0,0,35.10,2.17,2.39,65.00,0,18,-4.00,18,3.72,-0.83,60.44,59.04,-4.44,1,35.52,29.24,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.48,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.39,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,13.20,-3.30,5.60,3.80,14.30,231.60,233.40,233.00,25.60,17.30,15.80
 05:29:00  17/07/2019,5.33,60.17,59.97,7,60.14,43,20.61,-4.44,-29.22,2,44,50,32.28,3.06,78.06,-29.00,33.71,6,13.50,15.22,29.44,43,18.44,9,0.00,1,55.61,25.00,58.83,1,65.00,20.67,0.00,20.44,1,18,16,3338,3337,13.19,88293,0,44615,23799,16,0,-4.00,3,3338,1,0,0,0,0,34.78,1.61,2.39,65.00,0,18,-4.00,18,4.61,0.44,59.89,59.86,-4.44,1,35.52,29.38,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.54,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.50,30.20,13.20,-3.30,5.60,3.80,14.30,231.60,233.40,233.00,25.60,17.30,15.80
 05:31:00  17/07/2019,5.33,61.28,59.94,7,61.30,39,20.00,-4.44,-29.22,2,37,32,31.72,2.61,78.33,-29.00,33.71,6,14.11,15.56,29.44,39,18.44,9,0.00,1,55.61,25.33,57.50,1,65.00,20.00,0.00,20.44,1,18,16,3338,3337,13.48,88293,0,44615,23799,16,0,-4.00,0,3338,1,0,0,0,0,34.61,1.61,2.39,65.00,0,16,-4.00,16,6.39,1.78,61.22,61.03,-4.44,1,35.52,29.29,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.59,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,13.20,-3.30,5.60,4.50,14.30,231.60,233.40,233.00,25.60,19.90,13.60
 05:33:00  17/07/2019,5.33,61.83,59.94,7,61.40,35,19.67,-4.44,-28.39,2,39,32,31.00,2.61,79.72,-29.00,33.71,6,14.11,15.56,29.44,35,18.44,9,0.00,1,55.94,25.33,57.00,1,65.00,19.67,0.00,20.44,1,18,16,3338,3337,13.74,88293,0,44615,23799,16,0,-4.00,0,3338,1,0,0,0,0,34.71,1.61,2.39,65.00,0,15,-4.00,15,6.39,1.78,62.06,61.13,-4.44,1,35.52,29.43,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.59,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,13.20,-3.30,5.60,4.50,14.30,231.60,233.40,233.00,25.60,19.90,13.60
 05:35:00  17/07/2019,5.33,62.33,59.94,7,61.27,31,19.67,-4.17,-28.39,2,41,32,31.00,2.61,79.72,-29.00,33.71,6,14.11,15.56,29.44,32,18.44,9,0.00,1,55.94,25.33,56.61,1,65.00,19.67,0.00,20.44,1,18,16,3338,3337,13.84,88293,0,44615,23799,16,0,-4.00,0,3338,1,0,0,0,0,34.83,1.61,2.39,65.00,0,15,-4.00,15,6.72,2.50,62.56,61.06,-4.44,1,35.52,29.60,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.65,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,34.70,1.11,10.00,20.00,1,17.00,20.00,10.00,1,15.11,1.11,0.00,18.39,34.70,0,0.00,20.00,1,3.00,30.20,13.20,-3.30,5.60,4.50,14.30,231.60,233.40,233.00,25.60,19.90,13.60
 05:37:00  17/07/2019,5.33,62.83,59.90,7,62.26,30,19.67,-3.72,-28.39,2,45,32,31.00,2.61,78.83,-29.00,33.71,6,13.67,15.56,29.44,30,18.44,9,0.00,1,56.61,25.67,56.11,1,65.00,19.67,0.00,20.44,1,18,16,3338,3337,13.81,88293,0,44615,23799,16,0,-4.00,0,3338,1,0,0,0,0,35.10,1.94,2.39,65.00,0,17,-4.00,17,6.72,2.78,63.17,61.98,-3.72,1,35.52,29.98,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.11,34.71,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,35.20,1.39,10.00,20.00,1,16.72,20.00,10.00,1,15.11,1.39,0.00,18.39,35.20,0,0.00,20.00,1,3.00,30.20,13.20,-3.30,5.60,4.50,14.30,231.60,233.40,233.00,25.60,19.90,13.60
 05:39:00  17/07/2019,5.33,63.11,59.90,7,63.07,30,20.00,-3.72,-28.39,2,46,32,31.00,2.61,78.83,-29.00,33.71,6,13.67,15.56,29.44,30,18.44,9,0.00,1,56.61,25.67,55.50,1,65.00,20.00,0.00,20.44,1,19,16,3338,3337,13.81,88293,0,44615,23799,16,0,-4.00,0,3338,1,0,0,0,0,35.18,1.94,2.39,65.00,0,17,-4.00,17,6.28,2.50,63.50,62.77,-3.72,1,35.52,29.98,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.39,34.71,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,35.20,1.39,10.00,20.00,1,16.72,20.00,10.00,1,15.11,1.39,0.00,18.39,35.20,0,0.00,20.00,1,3.00,30.20,13.20,-3.30,5.60,4.50,14.30,231.60,233.40,233.00,25.60,19.90,13.60
 05:41:00  17/07/2019,5.33,63.67,59.90,7,62.80,30,20.00,-3.72,-28.39,2,47,32,31.00,2.61,78.83,-29.00,33.71,6,12.94,15.56,29.44,30,18.44,9,0.00,1,57.17,25.67,54.56,1,65.00,20.00,0.00,20.44,1,19,19,3338,3337,13.76,88293,0,44616,23799,19,0,-4.00,0,3338,1,0,0,0,0,35.57,2.39,2.39,65.00,0,18,-4.00,18,5.83,1.89,63.94,62.55,-3.72,1,35.52,29.91,-0.61,11.20,43.00,7.20,126,17.00,14.30,20.50,17.20,133.00,99.00,56.00,432,39,220.00,16.90,23,3386,431.00,13.70,1.00,1.00,0,1.39,34.75,274.00,2146,32,20.60,32,816,3389,37,23,0,1074,39,17.00,439.00,377,18,7.10,116,13.40,37,18,1849,0,2,1,3,1,0,20.00,0,0,0.00,18.89,16.11,0.00,17.61,35.20,1.39,10.00,20.00,1,16.72,20.00,10.00,1,15.11,1.39,0.00,18.39,35.20,0,0.00,20.00,1,5.80,30.20,13.20,-3.30,3.60,4.50,13.50,232.50,232.80,233.00,16.00,18.20,24.90
